지점,지점명,일시,풍속(m/s)
285,합천,2024-12-10 01:00,.8
285,합천,2024-12-10 02:00,.5
285,합천,2024-12-10 03:00,.2
285,합천,2024-12-10 04:00,.4
285,합천,2024-12-10 05:00,.7
285,합천,2024-12-10 06:00,.2
285,합천,2024-12-10 07:00,.7
285,합천,2024-12-10 08:00,.7
285,합천,2024-12-10 09:00,.6
285,합천,2024-12-10 10:00,.2
285,합천,2024-12-10 11:00,1
285,합천,2024-12-10 12:00,.9
285,합천,2024-12-10 13:00,1
285,합천,2024-12-10 14:00,1.3
285,합천,2024-12-10 15:00,1
285,합천,2024-12-10 16:00,1.4
285,합천,2024-12-10 17:00,1.9
285,합천,2024-12-10 18:00,.3
285,합천,2024-12-10 19:00,.3
285,합천,2024-12-10 20:00,.2
285,합천,2024-12-10 21:00,.3
285,합천,2024-12-10 22:00,.1
285,합천,2024-12-10 23:00,.1
285,합천,2024-12-11 00:00,.7
288,밀양,2024-12-10 01:00,.1
288,밀양,2024-12-10 02:00,0
288,밀양,2024-12-10 03:00,0
288,밀양,2024-12-10 04:00,.1
288,밀양,2024-12-10 05:00,.1
288,밀양,2024-12-10 06:00,.1
288,밀양,2024-12-10 07:00,.1
288,밀양,2024-12-10 08:00,0
288,밀양,2024-12-10 09:00,.2
288,밀양,2024-12-10 10:00,.7
288,밀양,2024-12-10 11:00,.8
288,밀양,2024-12-10 12:00,.8
288,밀양,2024-12-10 13:00,1.3
288,밀양,2024-12-10 14:00,1
288,밀양,2024-12-10 15:00,2.1
288,밀양,2024-12-10 16:00,.8
288,밀양,2024-12-10 17:00,0
288,밀양,2024-12-10 18:00,0
288,밀양,2024-12-10 19:00,0
288,밀양,2024-12-10 20:00,.4
288,밀양,2024-12-10 21:00,.3
288,밀양,2024-12-10 22:00,.4
288,밀양,2024-12-10 23:00,.6
288,밀양,2024-12-11 00:00,0
289,산청,2024-12-10 01:00,2.3
289,산청,2024-12-10 02:00,1.8
289,산청,2024-12-10 03:00,2.1
289,산청,2024-12-10 04:00,2.2
289,산청,2024-12-10 05:00,2.6
289,산청,2024-12-10 06:00,2.9
289,산청,2024-12-10 07:00,3.1
289,산청,2024-12-10 08:00,1.9
289,산청,2024-12-10 09:00,3.3
289,산청,2024-12-10 10:00,4.1
289,산청,2024-12-10 11:00,3.5
289,산청,2024-12-10 12:00,3
289,산청,2024-12-10 13:00,3.8
289,산청,2024-12-10 14:00,3.1
289,산청,2024-12-10 15:00,2.7
289,산청,2024-12-10 16:00,3.6
289,산청,2024-12-10 17:00,1.8
289,산청,2024-12-10 18:00,1.1
289,산청,2024-12-10 19:00,.5
289,산청,2024-12-10 20:00,.5
289,산청,2024-12-10 21:00,.4
289,산청,2024-12-10 22:00,.7
289,산청,2024-12-10 23:00,.3
289,산청,2024-12-11 00:00,.1
294,거제,2024-12-10 01:00,.1
294,거제,2024-12-10 02:00,.2
294,거제,2024-12-10 03:00,.2
294,거제,2024-12-10 04:00,0
294,거제,2024-12-10 05:00,.1
294,거제,2024-12-10 06:00,.4
294,거제,2024-12-10 07:00,.2
294,거제,2024-12-10 08:00,1.6
294,거제,2024-12-10 09:00,2.3
294,거제,2024-12-10 10:00,1.7
294,거제,2024-12-10 11:00,3.2
294,거제,2024-12-10 12:00,3
294,거제,2024-12-10 13:00,2
294,거제,2024-12-10 14:00,2
294,거제,2024-12-10 15:00,1.6
294,거제,2024-12-10 16:00,.9
294,거제,2024-12-10 17:00,.5
294,거제,2024-12-10 18:00,.4
294,거제,2024-12-10 19:00,.8
294,거제,2024-12-10 20:00,.6
294,거제,2024-12-10 21:00,.5
294,거제,2024-12-10 22:00,.4
294,거제,2024-12-10 23:00,.2
294,거제,2024-12-11 00:00,.6
295,남해,2024-12-10 01:00,1.3
295,남해,2024-12-10 02:00,.9
295,남해,2024-12-10 03:00,1.1
295,남해,2024-12-10 04:00,1.4
295,남해,2024-12-10 05:00,1.2
295,남해,2024-12-10 06:00,.9
295,남해,2024-12-10 07:00,.8
295,남해,2024-12-10 08:00,1.4
295,남해,2024-12-10 09:00,.5
295,남해,2024-12-10 10:00,1.4
295,남해,2024-12-10 11:00,1.1
295,남해,2024-12-10 12:00,1.2
295,남해,2024-12-10 13:00,1
295,남해,2024-12-10 14:00,1
295,남해,2024-12-10 15:00,.7
295,남해,2024-12-10 16:00,.3
295,남해,2024-12-10 17:00,1
295,남해,2024-12-10 18:00,1.4
295,남해,2024-12-10 19:00,.8
295,남해,2024-12-10 20:00,.1
295,남해,2024-12-10 21:00,.8
295,남해,2024-12-10 22:00,1.6
295,남해,2024-12-10 23:00,1.6
295,남해,2024-12-11 00:00,1.2
296,북부산,2024-12-10 01:00,.8
296,북부산,2024-12-10 02:00,.9
296,북부산,2024-12-10 03:00,1.3
296,북부산,2024-12-10 04:00,.4
296,북부산,2024-12-10 05:00,1
296,북부산,2024-12-10 06:00,.5
296,북부산,2024-12-10 07:00,.8
296,북부산,2024-12-10 08:00,1.8
296,북부산,2024-12-10 09:00,1.6
296,북부산,2024-12-10 10:00,2.8
296,북부산,2024-12-10 11:00,2.4
296,북부산,2024-12-10 12:00,1.7
296,북부산,2024-12-10 13:00,.7
296,북부산,2024-12-10 14:00,1.9
296,북부산,2024-12-10 15:00,1.2
296,북부산,2024-12-10 16:00,1.7
296,북부산,2024-12-10 17:00,1.6
296,북부산,2024-12-10 18:00,1
296,북부산,2024-12-10 19:00,.3
296,북부산,2024-12-10 20:00,1.6
296,북부산,2024-12-10 21:00,.7
296,북부산,2024-12-10 22:00,.4
296,북부산,2024-12-10 23:00,.2
296,북부산,2024-12-11 00:00,0
